drone_id,timestamp,x,y,z,velocity,battery_level,signal_strength,collision_warning,formation_pattern,mission_status
3,450,49.471773337872776,41.10710666646887,36.3313642269554,3.176466056594169,73.75436473828977,75.41525990181358,0,line,delivery
4,450,40.83853404008841,45.11947976223997,44.238538000366816,10.428963358309637,75.5167907837529,91.00762484278044,0,line,return
5,450,40.38089722580983,43.94970010012682,43.45606782503945,12.024706363293504,72.51007838340256,74.30069447130313,0,line,surveillance
6,450,37.46602365145129,41.49778961130655,50.827822609474225,3.495012277392391,75.38082725183318,72.2121843575562,0,random,surveillance
7,450,44.843027328360286,48.51576208867467,50.09925908461406,8.890138576440977,76.83795389040765,91.64745948074186,0,grid,return
8,450,41.47593821215414,50.21680488674482,52.57495065969815,5.142337074405512,76.20731588479782,88.84163689922698,0,circle,return
9,450,33.50006005974037,39.60925952781868,50.63189288496514,4.905033993618898,74.8610291063501,91.77977286272534,0,random,return
10,450,39.719386552676674,38.64567424104528,49.00504788376366,3.123425716479311,73.36489384174925,89.2305203818907,0,random,return
11,450,50.660005648002254,49.48777731581044,42.80140876295239,8.823194490226355,72.84510300950038,62.69135165414989,0,circle,surveillance
12,450,38.15604928357317,41.97274250312357,33.84277064652577,2.3889495628849504,73.93378279055287,94.9160548504133,0,random,delivery
13,450,42.79022792344041,35.67719631044503,51.65844548886439,13.823071954216813,75.19241902452129,99.13901199434652,0,circle,delivery
14,450,51.23555795395389,46.44573093787958,39.015107070772615,11.073600016027642,76.14557448868229,88.48688465855996,0,line,return
15,450,42.87880943548494,44.031207039464725,46.27149828094163,12.310417029801592,76.17285164007653,83.0332440604893,0,line,surveillance
16,450,49.93246416182478,53.52623392490334,42.72523457848591,7.129189018364714,76.75646747312807,67.97358205219354,0,random,return
17,450,44.51631060213093,37.98414119039006,45.26002201550129,14.193394579968254,77.37045021598237,82.14100664206622,0,circle,surveillance
18,450,41.10282374496407,35.76883982206057,46.626722077824255,2.738301619088192,76.01853793469017,50.21623882600345,0,circle,return
19,450,46.105762428887324,41.12727864453072,37.60127370652832,6.43434757710977,75.45124067166596,69.64376739599999,0,circle,return
0,451,45.524442679177774,44.26010191598532,46.89368330850269,9.399397297520462,72.60594381382337,50.0771555976599,0,circle,delivery
1,451,47.10401076213771,50.74617905467425,42.270657097874334,5.2724486180441605,74.81458208899743,80.69699266940188,0,circle,surveillance
2,451,52.665483171991724,40.48890936100671,59.61516871591208,5.027288051244588,77.44196240896099,67.79234738350421,0,grid,exploration
3,451,53.03957065707498,45.842780261335115,36.093098902817765,8.239989244053858,74.6498497180362,52.36640675600887,0,line,delivery
4,451,51.94132245221303,46.31121478670996,46.50223211601412,4.049449259110787,76.04576962013363,97.27977775342661,0,random,return
5,451,43.28091419108787,41.139774737788365,44.537594771877515,14.257238417788368,76.38137380015368,63.38472633998506,0,random,exploration
6,451,46.90859616635261,40.14878883534292,35.489928680922354,10.389777037688145,74.87959928953714,92.03428180386254,0,circle,surveillance
7,451,45.81725593075341,44.354750058994526,41.699468701627154,7.5227846122641555,76.2809506707449,96.10175952709542,0,grid,delivery
8,451,47.92524216045316,40.216842794029695,48.62698540221382,6.134558477512123,73.57444811004079,77.47902839689439,0,line,return
9,451,47.0408798849613,39.19222636594545,44.482030232471836,11.8553322681219,76.68664307315524,50.40301852546419,0,random,exploration
10,451,44.946340857061195,46.68616232442535,52.66821344434918,4.211975074130491,76.78571800569107,83.05647565255123,0,grid,exploration
11,451,47.91411782918227,45.393229285142475,42.12035216381346,2.786338419648679,74.3634127765064,88.02198852311261,0,circle,return
12,451,52.657215453509295,42.733960863713364,40.3350750642925,14.651221671729292,72.88831245384488,78.93600065023934,0,random,surveillance
13,451,46.35460529369782,48.235933495557084,41.605296780965496,1.5928202043434114,77.23636661463144,80.78579575538987,0,random,return
14,451,45.43628980691501,40.978573652242645,40.15505389336295,7.031364324891161,77.34914463322265,63.23301814452061,0,random,exploration
15,451,47.86272719041769,48.39170370427657,42.13563013065354,14.246258910726135,73.919738525475,53.612775117103304,0,random,exploration
16,451,43.42713985428914,41.93711727180398,36.20496271065615,7.774775859885887,76.79539900252114,72.23747016026971,0,circle,surveillance
17,451,41.734275982072575,48.14582391651527,42.18067635888829,5.9159337672235415,75.32453799709626,67.88117597443718,0,random,return
18,451,47.96894110746092,41.7732403829724,50.23131819065088,14.083362669148846,75.53513510249344,57.94116058738978,0,circle,return
19,451,44.855190904496254,35.50139969219054,39.345322088458985,6.757082228085905,74.9571720373727,81.37144465938171,1,circle,exploration
0,452,47.865297502908824,41.02378438359311,47.828254063442266,14.619957186488698,77.01376235184313,73.23771185750596,0,grid,return
1,452,49.06894915619746,46.59019172112862,52.007161949815625,14.678350090642104,75.54489023876089,70.85836290466199,0,circle,return
2,452,43.851827128624095,50.449923559576106,52.0809639136792,6.5736485412292405,72.6310800273436,96.90868393595775,0,circle,exploration
3,452,48.4860717820356,48.660772733162844,46.04823366302748,1.906472585361887,77.24010666207353,77.1641126240048,0,line,return
4,452,52.46156101898025,43.06305187521384,59.49854649969418,10.227675123631249,75.72274087492896,97.44236506351076,0,grid,delivery
5,452,53.398385692528436,49.795091351301224,52.19531118943626,14.936724197001757,73.1488459521476,64.22953930386595,0,random,exploration
6,452,43.366152283470605,34.075761473203684,50.018491995899005,14.843107232329725,75.35642000741441,77.27901867931784,0,circle,exploration
7,452,47.04703172839386,46.84047656345655,48.83213191791091,10.181416665151225,73.32609124166869,54.207080658602024,0,grid,surveillance
8,452,39.53026727923513,48.39832419412285,40.66445689211687,6.591083072496024,73.30993601588119,67.40835122254477,0,grid,exploration
9,452,52.9733655447795,40.899807530358636,53.49568252568367,7.478413811453856,75.66070965570383,77.56044943127469,0,circle,return
10,452,34.604419725425004,50.19141402504699,39.27013349722315,1.177092265228243,74.65936931709804,53.52483559782185,0,line,delivery
11,452,46.45304545535552,39.092406993960694,46.27204501763563,3.6770296736662305,73.7273228754985,62.64130161247302,0,circle,surveillance
12,452,43.15510278097524,42.56087012407878,43.22963573675744,4.108020850570519,76.77005800973829,50.805259082541966,0,line,exploration
13,452,48.76712851396972,47.1363249352195,47.58526210732702,4.440783862503997,73.74384910506033,87.52935249909129,0,line,return
14,452,39.829097000677294,38.28199997181374,44.77603985610576,4.625047717600844,77.15497944301919,81.208990821058,0,grid,surveillance
15,452,45.27101051651211,57.355570587654285,52.64818668712986,8.163888682646984,74.77793455157298,96.92139667119557,0,circle,surveillance
16,452,41.362923499512796,49.31354633812753,43.878986181950395,0.23528468897638544,75.93241496871855,71.00372059324116,0,random,delivery
17,452,38.506848094985685,37.99713322891302,39.106434967019474,0.01978171538981055,72.99443626692707,61.56368499628596,0,line,exploration
18,452,45.16432239945659,48.203076643660644,43.72151873235913,10.341076834511451,74.33074647441074,73.59691823679876,0,grid,exploration
19,452,49.71118166862617,46.43050048599504,47.52733259733205,12.955706499532784,77.31533775993799,54.23972966371002,0,line,delivery
0,453,49.066097270999805,48.343696319109725,54.40142000259147,3.315867611622161,72.79979349231445,82.44589084104298,0,line,delivery
1,453,51.12791444122992,44.26790145776659,48.510552773329984,6.332203307292606,76.92343269530814,93.87885703608174,0,grid,delivery
2,453,46.62206017394906,46.23284585108559,40.009771938765525,12.94659931689175,72.61271851074355,56.063841894431036,0,random,return
3,453,47.14426206267115,45.786885462160924,54.20786150374969,5.535487100977135,75.81987532874487,83.29840571387713,0,line,delivery
4,453,43.03006675076394,35.40889621443753,51.29870946174138,6.55364311428335,72.45795327463509,65.54816856159103,0,grid,surveillance
5,453,44.42846986276564,38.20514828815282,52.25886595735356,3.8612288034670375,74.32858918729823,82.9315593304887,0,circle,surveillance
6,453,46.71341346805637,46.948064536066454,45.004286179476885,3.0129682058360547,73.69902413471436,96.03975592668908,0,line,return
7,453,56.96672902398525,46.9785083156182,36.459687778228776,11.7559872625573,74.62432738661576,55.50299561889744,0,line,exploration
8,453,49.072400637241984,35.41689052437954,48.87759589073801,3.3922059626215355,75.43004093497817,82.35106578154563,0,circle,surveillance
9,453,43.43119354335435,51.93930105017798,51.27740279502739,6.303956201526391,77.07435036359092,93.63536348009652,0,random,return
10,453,39.90977417381675,40.058228363084915,41.5667849088246,14.330119379624982,72.48973564964021,78.5462279119736,0,line,surveillance
11,453,40.83062149130457,42.86603285477675,47.54400068832933,2.1387511577442497,75.22964536899312,67.37704027615797,0,random,delivery
12,453,37.195693802647796,49.367233958416584,54.967099321373446,11.764193699077946,72.61795430198755,56.134022685239756,0,random,exploration
13,453,39.894803170055724,44.91890150141938,48.82119665811466,9.50919702243218,75.88137262982208,90.58693845420414,0,grid,exploration
14,453,54.66718417540311,47.34994348939027,42.14946749807078,3.7576571452132894,72.54920243529584,52.148407490783036,0,random,surveillance
15,453,39.607413088173026,35.30550551041451,47.52123020470373,12.853986233139084,76.5030826613974,68.23130373568141,0,random,return
16,453,46.27756075059943,44.84136124584522,50.7737098769659,4.040494209733368,74.2881525223454,88.16224184516312,0,random,return
17,453,45.599505095039824,50.64023207761788,42.905113310128534,3.4634442508921763,74.56942844154793,71.90077755236277,0,line,delivery
18,453,48.37298233783318,45.83979884978033,47.18895742982993,7.341269758088623,74.04093935250638,63.687343978514875,0,circle,exploration
19,453,43.469744288788284,42.140482326866746,38.15051174380976,0.7128682754079824,74.09898043144989,84.37243223576559,0,line,return
0,454,40.28088160887943,51.30379746302927,38.31782477865406,1.9444837551629968,72.5635651968561,90.90822262336056,0,line,delivery
1,454,37.894235103292644,40.624576413969535,39.17462521318964,7.048881518163135,76.17899666711375,73.27112945094956,1,random,exploration
2,454,45.415727108364074,39.135601401676695,47.986597435805976,6.54410228826484,75.06981314480683,54.34828015022867,0,line,exploration
3,454,52.17337754542186,42.39998128147302,44.78552621710197,9.945814112964781,73.88348799759181,61.372017906450395,0,circle,return
4,454,46.86901223266933,58.12450050812848,42.371867345265215,0.334254228538714,75.00232630960735,60.14713334809008,0,line,surveillance
5,454,44.446265622944836,36.755178918079,53.310294611483556,4.942878890146609,76.40096017054755,53.00715424535625,0,circle,delivery
6,454,47.58357785887856,48.88272564577053,45.880645982047135,3.363000048775448,76.76822283762836,99.69624990532094,0,circle,return
7,454,47.8059218462222,52.56630422434197,42.2528913632946,13.36199979739833,74.91218076679175,64.70144575613833,0,circle,return
8,454,43.9663932219607,45.88223636035268,45.01618008149621,5.029517929585559,76.05353293812011,75.34289920191253,0,circle,exploration
9,454,52.010895162395,50.421538776052905,43.72625739956979,11.316402812964633,77.20816912212989,58.32490316897145,0,circle,exploration
10,454,49.679894175759046,48.31141790686127,53.09701731205042,11.800441836617125,76.52142207713983,98.43680085842813,0,circle,delivery
11,454,48.85621641590125,40.95278003612722,45.00523047488568,0.6719302071833183,72.62671535698915,91.26999143114423,0,random,return
12,454,46.882242913112684,47.23815487589606,47.21854059090164,9.117336560093463,75.3332082335272,76.40485122013348,0,grid,exploration
13,454,54.929770050068186,41.871142395097195,41.48163169762442,3.1640635363727094,74.40416112931943,84.75788576731514,0,random,return
14,454,38.03351770952225,50.67370533010774,47.50836627075723,8.545033044615172,73.78050394034223,96.26694100858137,0,line,exploration
15,454,43.908035736349156,37.891535063425,43.557359240150596,12.606308096279475,76.88298445453569,61.957971591933244,0,random,delivery
16,454,52.554293188592915,49.613991301040215,44.918704511582675,12.14832707106929,74.46134570701341,52.25607623363949,0,line,return
17,454,44.78407954275822,46.894669399578945,39.83072093751958,2.607264471231651,73.242749468985,80.92446645206816,0,random,surveillance
18,454,53.457772651553064,45.76861682788771,56.575941122530296,8.300084811039813,74.84342250630459,90.28484955653252,0,circle,delivery
19,454,52.58463326330588,48.38508826883814,50.18719423947439,13.479877598405082,74.61453344539404,91.09204668619151,0,line,exploration
0,455,39.78082827474277,50.83319217797462,42.20127569109286,14.334716240988008,74.6744266113628,50.476312742650606,0,circle,delivery
1,455,46.55068088495919,44.91413152449707,51.02344406518903,1.8890475185462847,72.71915027681497,99.05851961671038,0,circle,surveillance
2,455,51.849823545753694,57.786366531017464,36.96229219329516,0.755146098386324,74.34824428323165,57.57227849482906,0,line,surveillance
3,455,49.638653749920415,46.54840249976978,38.30255160778197,10.720772595819511,76.92109802790196,80.97361672512237,0,circle,surveillance
4,455,40.353557798237425,51.11547601841254,42.61226181365882,8.193004089733288,74.34971866163394,58.48257523824567,0,random,return
5,455,41.28273460696925,41.485360117585856,42.530650047988686,1.8079077451063048,72.33959042177207,83.73619773356452,0,line,return
6,455,46.55256691086966,45.315405033656944,42.459662564138696,2.927423100393811,75.83687990357811,83.17870953688839,0,line,surveillance
7,455,40.24192178981955,44.79412268807438,43.30699362156385,12.910605104993374,74.14310813469855,88.54802606464276,0,line,return
8,455,47.03006600916491,47.8800788045451,39.03628595551302,1.5943497185034372,72.94086013571047,84.88240772025294,0,random,surveillance
9,455,42.871761829725095,46.236363032624894,46.66817820536996,6.309890080791464,76.3676489129512,85.69120894520438,0,line,delivery
10,455,40.74107219224196,43.26396647354922,41.19738823846796,5.6820185585526914,75.96354793063385,61.27787494704451,0,circle,exploration
11,455,40.97630087309736,44.53777702398568,43.47154578923482,8.434626176785903,72.87759853541515,64.20659099947672,0,random,delivery
12,455,50.56672434610088,43.66267718795182,56.77540949791029,8.413214494581393,76.65346914300164,67.74712681604673,0,random,delivery
13,455,38.20095917753444,45.572353681040575,41.01281769370885,5.862552343199087,77.0714114238982,96.0810820520241,0,line,surveillance
14,455,42.31998888405935,43.65147844022527,37.549130625448925,3.02576759206048,74.04347613211912,87.51891911790065,0,random,return
15,455,48.86593508326141,58.067302962614974,47.0777135007368,0.778325027922972,75.0309313600178,79.91653337410831,0,random,surveillance
16,455,49.89616173140408,43.66843220397381,31.842203220251022,3.6582235779175862,72.46264536308006,98.05804765698934,0,circle,return
17,455,43.533707165514556,51.976469539598604,48.23304904475315,1.3476973577850426,77.14345051249691,75.7038811623299,0,circle,return
18,455,48.340834865327444,49.73351660718159,45.28141572536258,1.171364107503234,72.60678776824447,80.63092863732538,0,circle,return
19,455,43.041626301817445,35.67882824976947,48.10689572248502,0.010167448712098404,74.88987511954585,75.63866618476054,0,random,return
0,456,51.40783437623035,45.48406002130554,51.358327178230155,0.15207487047331603,76.26762641747635,67.69524291251582,0,line,return
1,456,46.89080283555827,47.37575164642994,45.20382603804535,9.765223780113677,73.02224463619908,69.69276663777359,0,grid,exploration
2,456,46.33034078677148,45.84211347388232,47.07715540794048,5.469187549263424,72.23268521491174,93.50181287285568,0,line,exploration
3,456,43.524986725475756,50.01838324468308,49.528867355609414,1.24234426187524,73.15291786618162,63.07162840636221,0,line,surveillance
4,456,49.99490373841144,46.22854635538527,47.10001337321619,6.5316812875417005,75.58834571637743,52.854898772267425,0,grid,delivery
5,456,44.236101075410446,52.59250401012405,55.966916185342285,5.052332795394055,72.93967817020024,59.162205760920166,0,grid,delivery
6,456,52.38709073294585,52.74181882399451,42.36019346151247,10.59091056275873,74.60630433691375,65.89545923593231,0,circle,surveillance
7,456,43.49039589733912,43.97743790823461,48.40539442751109,11.912287115052912,76.06659224674631,90.39791696186046,0,circle,return
8,456,40.57656998682863,46.331531824052874,39.5373334602825,2.911796058236289,74.96326073737562,98.21412534136968,0,circle,return
9,456,47.88151400224799,45.55409957064179,51.54455567629951,5.620834940487695,72.7800646989405,54.04359337573191,0,random,surveillance
10,456,36.50617399772597,47.36852496756466,48.165130928721325,5.425677913965667,75.68777622293952,58.11711706866766,0,grid,exploration
11,456,40.91004914377967,44.28221558297084,45.446247858366505,7.375098766509999,75.84018113317721,56.93210570123843,0,circle,return
12,456,57.533653825712804,47.55969925048131,40.818765545099204,3.237136609758364,77.15257083909016,99.09515375758109,0,random,surveillance
13,456,46.95584325072491,49.1458213083323,50.464155531859745,6.746222587787966,74.2806698423422,59.3167653066916,0,circle,surveillance
14,456,46.83552799285781,51.8828886831835,47.61989536255436,8.408048030354568,75.36359332187253,92.78390083605508,0,line,surveillance
15,456,46.96546197944915,46.1412497555691,42.64273433267614,13.38506006584655,74.37861512816741,70.4597000058136,0,random,exploration
16,456,41.96766324990815,51.74914080304282,44.18969393168947,9.74441641969569,73.31634092356394,75.5452641082781,0,random,exploration
17,456,45.26513818187734,38.77484114537843,51.448790227407,8.986193421740271,72.56516495734327,66.53080932932397,0,random,delivery
18,456,44.33442432919809,51.4881746042436,38.52655764112933,1.2625667786829942,74.57098027293489,71.23354331077688,0,circle,return
19,456,49.67616825120914,42.65591465009317,47.59482086167499,10.854986902998343,76.91834021654381,80.6529503938306,0,line,return
0,457,44.271235862372336,38.46921141200818,48.172644564482425,9.081654356247073,73.68082246325932,91.70980821038404,0,circle,return
1,457,49.63423549953784,45.18926259740789,52.65564324924708,6.043199376086744,72.48720723978148,90.97089494564236,0,line,return
2,457,48.08523071228377,51.19687256674765,42.528658250059166,13.143464145965964,72.73607245722722,92.116704421078,0,circle,exploration
3,457,43.62524823999845,43.67722069066999,42.6482178680312,1.0932729727677326,72.24217332292088,92.75779501230315,0,circle,surveillance
4,457,49.972241530028334,42.007685828078415,50.024016118358574,13.68291503813251,76.96856418960522,58.06445569502154,0,line,delivery
5,457,52.79392235435006,39.37220406544297,48.27836273820566,7.2395468123315165,73.7228308763104,79.77073936966728,0,circle,exploration
6,457,50.304415544119315,43.60752848479909,42.36080967155351,9.290378898987314,76.1615914600812,66.93154578136549,0,line,surveillance
7,457,45.09004720179918,46.024699564721,48.811075633728755,2.343748211526136,74.37122098493944,72.57877091222342,0,random,return
8,457,40.396313599496565,48.693924360441365,52.441723221464905,3.337372980968303,74.57234391866949,98.28667390749416,0,random,exploration
9,457,46.51594219641422,46.55105910438349,53.971583977216056,14.79852735011273,76.30410061123564,85.97897238812791,1,random,delivery
10,457,50.396701932135386,49.71694934414982,45.209276565375596,1.772859251980487,72.69927987385631,72.69412852962611,0,circle,return
11,457,44.3395448218912,48.134191451007005,46.82615122842337,14.079894519522757,75.58402957613545,82.41892174916492,0,random,delivery
12,457,42.83274035750622,46.51661693985164,37.21310224068199,8.306222088003787,72.34255728835333,70.62123146550586,0,grid,exploration
13,457,42.615486231924024,49.9318339816506,45.323603982039586,13.986196097010962,74.41785170348952,88.42947704959812,1,random,return
14,457,41.31458112697166,51.692234789236494,46.55302793062025,11.545459532481402,77.0438318335032,59.19409594936478,0,line,delivery
15,457,46.92375960125831,44.406857842779175,45.909125475262364,6.630810071124422,73.2178233107056,83.17790778513142,0,random,delivery
16,457,46.38283730757976,46.3856752436905,36.296563909381064,5.495674021813179,74.54310711517394,54.4683476681477,0,random,delivery
17,457,43.548517822163994,41.67390904940103,50.311571207989296,0.9945934657915967,72.6771507867228,53.40384463829239,0,random,return
18,457,43.978491441052434,45.81715887594377,49.69396377621004,3.896245499545648,72.88294921661907,90.25627923826917,0,random,delivery
19,457,45.7426506566499,48.529665377483774,46.061005192982115,1.2686109199257563,76.14496147795431,82.19460572921436,0,grid,return
0,458,40.95217963832694,40.25097231747717,45.78252396528822,14.321374264193922,76.29507671936892,78.84308720939858,0,circle,exploration
1,458,42.73289749448508,50.04864444311232,51.93897764032273,2.1560770444213384,76.0665278848244,69.28338185560602,0,line,surveillance
2,458,42.06336067825461,31.703314919603372,40.51350467794465,13.464438007531973,73.2160720009681,79.53926238667232,0,grid,exploration
3,458,38.46646413097056,48.430017730987515,44.76352658448358,13.653383860625993,74.99022513847613,66.27659493706528,0,random,delivery
4,458,45.273532200626654,44.225647965774606,48.70247022644591,6.368881632138946,75.8993750168089,69.22490003065587,0,grid,surveillance
5,458,46.50046703756422,40.457282441156764,47.56233532754149,4.4411443709876615,74.64507987037443,89.60585574274606,0,circle,return
6,458,49.87608200398318,45.34576486749924,50.66184697032391,14.371151031270092,73.72549309978884,57.468608945518874,0,random,delivery
7,458,31.448654575984776,50.187679048813145,43.33033307842382,10.232175505218894,75.66560616543146,50.23443230914303,0,line,surveillance
8,458,41.476935164199354,54.537872056681195,48.61308538271165,12.376291810950157,74.76905324532883,63.77937238149659,0,circle,exploration
9,458,44.04026775379639,50.16251820728413,48.69361691006323,3.2492198497785374,76.08281123478503,60.786321987682456,0,grid,delivery
10,458,45.19427575238286,48.800013387921425,48.152277011681065,13.026947981718774,76.29418061916553,88.24684576298635,0,random,delivery
11,458,50.491689363287705,41.13494329395384,50.50535627178471,1.1188734473172617,74.58939530358492,65.10668642801825,0,random,surveillance
12,458,42.71533039018975,42.27534996789114,45.61059799206459,13.036665118335216,76.21803020827592,80.79824796216893,0,grid,delivery
13,458,35.30527730473933,52.287289635602335,48.03970650992636,12.8263639354406,72.53934918092587,99.78383475820326,0,random,return
14,458,55.50811529542474,45.17978605420665,41.82673467028521,10.501919077395321,76.04169390421588,76.06855530961175,0,circle,delivery
15,458,40.0114522015771,39.14995354225498,43.554783647318075,2.6084125171389387,75.63422748885387,63.94602645693188,0,circle,return
16,458,51.005503837461056,53.08825536887192,49.71902053098521,12.261290264192573,76.04588528787241,71.18315378517565,0,grid,surveillance
17,458,45.628380718268595,52.046296549283035,38.87082330404462,4.3832030724044575,76.24176458265032,50.459454916466605,0,grid,surveillance
18,458,47.73709560072321,47.79820673170782,43.462345732528284,12.541668823715854,73.65096034637554,68.49390466921383,0,grid,delivery
19,458,38.483816158128874,43.44048244184021,43.87692497272743,10.519778159802499,76.9549754792631,92.29203883403042,0,line,surveillance
0,459,48.576173694264256,48.471010854987554,51.67077141904058,10.188145301971264,73.60696735807505,76.7027575706067,0,random,return
1,459,35.17954607990036,43.569979575680115,49.40638147337943,3.8535828645626786,76.35088968718976,91.31996630392062,0,line,surveillance
2,459,49.48054273275879,44.11738457285684,38.55653500943645,2.027738107388992,72.45688646236172,88.0843500350814,0,line,delivery
3,459,38.78998059645176,46.18800887347367,41.10638931782932,3.8140067187729225,72.79707786668637,75.55645887836229,0,circle,return
4,459,55.6287147277332,46.09950161624642,53.568994059752164,6.112426191279238,76.82440157464868,50.87768200573321,0,grid,delivery
5,459,46.51981033788799,43.153006900783296,41.65649117706273,1.5325239238916288,76.78356749801759,93.61292727838926,0,line,delivery
6,459,47.33566077756694,46.50113239325775,52.822075385570066,14.064041092054113,76.78420306957418,65.87242656099622,0,random,return
7,459,44.07164931217649,43.43288219924769,41.2823350618867,13.658633709598769,76.00569958109884,94.73798790108111,0,grid,surveillance
8,459,44.7852827521572,50.85638138377994,46.95127732909844,7.134227084916093,74.39654623315947,53.165026595774506,0,line,surveillance
9,459,49.241637217635635,50.548333883212294,40.9402007403646,5.562118704125584,74.47918377342147,71.07869394799737,0,random,exploration
10,459,47.1969934194101,50.43144374342663,44.572373287746615,8.032021722525755,74.70940266161352,96.6244977497285,0,line,return
11,459,45.034468263522534,45.205475855179856,53.777563296474206,13.106588595477179,72.74060491893415,85.72108383836311,0,random,return
12,459,38.52621488282449,48.55315802203305,56.27583183242092,8.80641806818746,74.20079196212089,68.9629311647126,0,line,surveillance
13,459,54.63416774637085,36.96261831566495,45.70776165517234,0.7677490460140618,76.02215345444262,77.53907773643627,0,grid,exploration
14,459,39.08526649381753,55.243413616725036,49.85259410788848,4.628212336708999,75.3134629903894,83.8407155578567,0,line,exploration
15,459,47.465433722815185,33.84912158329374,36.632688526536235,8.097126470155644,75.7874779701881,89.23467095677559,0,random,surveillance
16,459,48.40067069055607,39.684516841774744,50.74810642045843,0.4555028496440988,73.24599588223828,81.15298572748067,0,grid,return
17,459,46.1042889381169,53.94903734565657,49.247439229359195,9.68561049369347,76.70247647700944,55.64150164002062,0,line,exploration
18,459,47.291173079983814,38.95834229956063,43.29045753226578,5.01286949300246,72.44245646667882,61.8922490673285,0,circle,surveillance
19,459,43.49331253413496,56.099282241652624,40.7547685476836,13.28667513906603,73.27175208414819,89.82525140440535,0,line,exploration
0,460,42.24019929759457,47.01948113716311,41.24813764851942,2.4991999927811506,73.02110884476635,56.41338592015486,0,random,return
1,460,44.160252582105265,53.24993127531445,41.16586975141625,9.657554498123261,73.37652238652059,86.34059387888587,1,circle,delivery
2,460,43.92151355769944,46.87609488641718,42.10313337195241,2.8624500899072993,74.5512456385501,50.600603220412005,0,grid,exploration
3,460,45.32598317330351,40.14471426875676,48.04180548601902,12.939045289295768,72.57599868639784,84.55168942712848,0,grid,exploration
4,460,39.73310998927687,44.401944188315454,42.76007923487364,7.591090144230479,73.28479688772312,55.05601682590428,0,circle,delivery
5,460,51.891594893011046,41.199344811253795,49.812762784194796,8.606794559358558,76.06006160117562,93.27313698315515,0,grid,surveillance
6,460,41.89702166297825,39.28598586267469,46.905285319106504,9.661758710564275,73.11480516574598,97.31300486932648,0,circle,exploration
7,460,43.28280631161203,53.01384045500791,51.82837333405607,6.678635206360588,72.40335840651655,52.6086600800486,0,circle,delivery
8,460,51.93521724875089,45.92113342058253,49.447252724725956,6.760250482987532,73.48623673552258,86.13404787029992,0,line,surveillance
9,460,44.530362077183234,47.18662173238677,41.05452413492676,13.93512600175545,76.84503338843693,76.5625532646695,0,random,exploration
10,460,47.56351745964829,44.96629239263854,38.544864288514574,13.913362124087822,75.39191334370757,86.17332862658915,0,grid,return
11,460,43.897462304846336,48.761512068331456,41.09154657936384,13.587322291165997,76.49547463328395,66.32652891079358,0,line,delivery
12,460,45.79603528573377,37.060411323379974,41.38045418528962,12.471384339343683,73.16529899481606,65.54230839333258,0,line,exploration
13,460,41.1258490940003,46.83448905990445,48.86139263106112,4.624889557153071,72.15251931492543,87.14091337746487,0,circle,delivery
14,460,53.51643728710415,54.889393679107286,41.03304860308603,6.5778934973430285,74.41312591892117,93.89050722469912,0,line,exploration
15,460,44.02796251638508,47.837268920118944,45.24604001435496,0.5840313039852163,74.37333753241906,66.07957722845526,0,circle,exploration
16,460,41.2606627882284,53.996066318938084,46.34467845870744,6.643365230439333,73.86351103800243,53.30005888811948,0,random,exploration
17,460,46.72863317297756,47.580954253140405,42.58698552827485,7.110110910049762,74.60191384410787,86.17887946291131,0,circle,delivery
18,460,51.23759672015963,41.5674329295609,54.02322369022501,5.155316600643514,75.88628998110474,90.22878531462082,0,random,return
19,460,48.90582333905641,41.42019994038974,39.37923886123494,3.054831698223606,72.43685218842985,51.35895178633678,0,line,return
0,461,48.29337129661317,48.59090641231454,47.84799300043996,5.6766961917027,72.8449364486918,92.5509300929484,0,random,delivery
1,461,42.11944559922021,51.39816597567538,57.44778520441135,3.7765630321756576,75.58754440146365,92.90957595362764,0,random,surveillance
2,461,43.13125362128404,39.7433256503481,47.78523327007295,8.109443334147134,73.29356162077616,90.60803250917036,0,circle,return
3,461,55.82166262943487,50.51059342139395,43.42335792020214,8.126153503668386,76.23587135300028,58.186888621665474,0,line,surveillance
4,461,50.36077951989689,40.71804677156983,45.217071172786355,11.866982434728362,74.79981477185919,84.57119577032,0,line,return
5,461,51.63128884288561,51.668191790686535,42.49764040168143,10.259060252365742,72.75588103872697,80.37702494049631,0,circle,surveillance
6,461,38.65973800149417,44.751269886888906,41.84475810069896,0.6127035220416438,75.49946979775882,83.99564735607976,0,grid,delivery
7,461,47.75525485719324,46.47957400984721,49.35188677436835,13.878874618137916,76.20105297734501,72.89877987745717,0,grid,surveillance
8,461,42.784490676074896,50.6618935220929,39.95618484337945,11.902250316204228,74.98586752362228,98.93435072194907,0,random,delivery
9,461,41.991532751512494,51.493531240838465,47.352494010581076,14.241686224600432,72.64314368903857,95.22595686271256,0,circle,surveillance
10,461,46.73464462158163,53.302411523601876,49.305148330376696,4.430162246014396,74.2529700240638,78.17694257640659,0,random,delivery
11,461,47.17513892289876,45.07051807458564,57.5197443259701,11.255392069192316,71.9609540407984,54.12008080360059,0,random,exploration
12,461,44.69775562114711,46.42397114267544,40.57211481149269,10.99670250400515,73.59531489170088,53.08626609036812,0,random,exploration
13,461,40.82359246947586,48.13310802075626,47.066755399356246,4.732113792371762,74.3221297828133,68.6305242754224,0,grid,exploration
